"rowno","eighthdistrict","censusyear","county","industrycode","total_output_value"
"3874",0,1933,"Hinds","1677",-146485.56730102
"3875",1,1933,"Attala","103",40194.3010278046
"3876",1,1933,"Attala","119",-29904.6856425703
"3877",0,1933,"Harrison","136",-2138.91936254501
"3878",0,1933,"Yazoo","1677",-66741.3261326104
"3879",0,1933,"Jones","101",62893.0086844712
"3880",0,1933,"Jones","633",298602.911868576
"3881",0,1933,"Jones","622",671774.561045289
"3882",1,1933,"Leflore","520",82533.400706172
"3883",1,1933,"Leflore","622",388945.50530389
"3884",1,1933,"Washington","119",-30251.487084955
"3885",1,1933,"Washington","622",845276.745636478
"3886",1,1933,"Holmes","101",33321.9402811974
"3887",1,1933,"Holmes","103",57041.9282815307
"3888",1,1933,"Winston","101",60027.4841693193
"3889",0,1933,"Greene","317",-100849.686386287
"3890",0,1933,"George","105",-62558.809169367
"3891",1,1933,"Monroe","136",95614.9966989011
"3892",1,1933,"Noxubee","103",115361.099622786
"3893",0,1933,"Hinds","1677",62197.8394299448
"3894",0,1933,"Pike","622",368072.604856595
"3895",1,1933,"Quitman","119",-78480.8215726167
"3896",0,1933,"Forrest","136",127774.158718973
"3897",0,1933,"Harrison","104",72225.1227535307
"3898",0,1933,"Jones","105",151866.06969969
"3899",0,1933,"Pike","119",427967.360350698
"3900",0,1933,"Pike","101",178431.353939921
"3901",0,1933,"Pike","118",56367.8929080814
"3902",0,1933,"Pike","101",32897.8691861629
"3903",0,1933,"Pike","116",124447.553148761
"3904",0,1933,"Hancock","317",21265.6169049442
"3905",0,1933,"Jones","136",95894.5410776883
"3906",0,1933,"Warren","136",17427.9730707705
"3907",0,1933,"Lauderdale","101",220711.312455758
"3908",0,1933,"Lauderdale","119",105429.903476015
"3909",0,1933,"Lauderdale","101",268209.044184774
"3910",0,1933,"Forrest","614",177921.993259251
"3911",0,1933,"Lauderdale","614",164608.345924407
"3912",0,1933,"Lauderdale","114",807800.27779223
"3913",1,1933,"Leflore","622",631563.543958127
"3914",0,1933,"Harrison","104",35246.7589192092
"3915",0,1933,"Hinds","622",695515.703849569
"3916",0,1933,"Harrison","119",6897.34552849829
"3917",0,1933,"Harrison","119",-39228.3753278404
"3918",1,1933,"Bolivar","119",177713.467899084
"3919",1,1933,"Leflore","119",46766.6261250228
"3920",0,1933,"Walthall","119",65876.1836846769
"3921",0,1933,"Warren","520",196728.596365437
"3922",1,1933,"Winston","119",-60286.3479300588
"3923",0,1933,"Warren","1677",-100450.023054719
"3924",0,1933,"Hinds","119",170064.962599427
"3925",0,1933,"Adams","101",107867.301918685
"3926",0,1933,"Adams","136",236837.469226867
"3927",0,1933,"Adams","119",129166.724155694
"3928",0,1933,"Adams","520",-783.781652480364
"3929",0,1933,"Hinds","101",122446.140688285
"3930",0,1933,"Warren","101",44448.3459675908
"3931",1,1933,"Attala","101",-14375.7023345679
"3932",1,1933,"Bolivar","101",-1827.17806398869
"3933",0,1933,"Jones","101",45476.0670061409
"3934",1,1933,"Lafayette","119",-20704.0520824492
"3935",0,1933,"Newton","119",-120759.612343073
"3936",0,1933,"Forrest","317",-60843.6284252554
"3937",0,1933,"Newton","614",20308.791778475
"3938",0,1933,"Forrest","1677",109215.766923875
"3939",1,1933,"Leflore","101",3131.81566306949
"3940",0,1933,"Jones","1676",168429.061487198
"3941",0,1933,"Jones","520",75655.0944009274
"3942",0,1933,"Hinds","1677",107554.846817628
"3943",0,1933,"Marion","118",95548.6426815093
"3944",0,1933,"Lauderdale","1677",127078.670442164
"3945",0,1933,"Rankin","119",101085.017917678
"3946",0,1933,"Neshoba","101",202333.46840021
"3947",0,1933,"Forrest","1677",39330.9524267614
"3948",0,1933,"Pearl River","101",88744.9215451032
"3949",0,1933,"Pearl River","119",61501.2795459479
"3950",1,1933,"Coahoma","622",1534677.74174169
"3951",1,1933,"Sunflower","622",374853.775436074
"3952",0,1933,"Yazoo","622",233295.905898646
"3953",1,1933,"Attala","622",346275.580837846
"3954",1,1933,"Tunica","622",511148.894941911
"3955",1,1933,"Leflore","622",913498.815274239
"3956",0,1933,"Marion","119",168853.099439338
"3957",0,1933,"Adams","119",62195.1716434211
"3958",1,1933,"Pontotoc","622",199926.616022527
"3959",1,1933,"Pontotoc","119",-86781.9900355488
"3960",0,1933,"Claiborne","622",962116.110618263
"3961",0,1933,"Hinds","520",62853.1910119355
"3962",0,1933,"Hinds","136",17317.198555395
"3963",1,1933,"Alcorn","1676",-94876.0598283261
"3964",0,1933,"Lauderdale","1604",38619.6924953461
"3965",1,1933,"Lowndes","119",5894.54762227833
"3966",0,1933,"Lauderdale","1677",88650.7589105964
"3967",0,1933,"Perry","119",-104960.222163945
"3968",1,1933,"Tippah","119",12813.4504412711
"3969",0,1933,"Sharkey","119",15286.0546633601
"3970",1,1933,"Bolivar","119",-128987.116918325
"3971",1,1933,"Bolivar","1676",21947.4294602871
"3972",0,1933,"Lauderdale","114",675377.557859674
"3973",1,1933,"Sunflower","119",-11659.1921980679
"3974",0,1933,"Adams","112",103979.896832377
"3975",1,1933,"Panola","103",35893.8176267445
"3976",0,1933,"Jackson","136",-31597.627048105
"3977",0,1933,"Madison","136",-93572.604594484
"3978",1,1933,"Tate","119",-7670.90753205121
"3979",1,1933,"Bolivar","622",211744.207010075
"3980",1,1933,"Leflore","1677",-93523.3519967794
"3981",0,1933,"Sharkey","1677",19244.0673072189
"3982",0,1933,"Jones","136",76583.199033767
"3983",0,1933,"Lauderdale","136",186890.393546522
"3984",0,1933,"Jones","520",112243.069768488
"3985",0,1933,"Jackson","1676",48001.1013895273
"3986",0,1933,"Hinds","622",374862.68612574
"3987",1,1933,"Grenada","136",51839.0158996731
"3988",1,1933,"Grenada","1677",14999.8007473946
"3989",1,1933,"Oktibbeha","101",18436.4421186149
"3990",0,1933,"Clarke","216",1200687.36275455
"3991",1,1933,"Sunflower","622",424560.112193331
"3992",1,1933,"Coahoma","1676",182155.830107659
"3993",0,1933,"Lauderdale","136",-69824.217370674
"3994",0,1933,"Harrison","136",102925.317048624
"3995",0,1933,"Hinds","136",-80768.6823168397
"3996",1,1933,"Leflore","1303",233309.734528884
"3997",1,1933,"Tallahatchie","119",-150281.757322058
"3998",1,1933,"Tallahatchie","622",293088.59459728
"3999",1,1933,"Leflore","520",102754.502605468
"4000",0,1933,"Hinds","114",608416.505673662
"4001",0,1933,"Jones","114",933799.51894094
"4002",0,1933,"Harrison","112",61086.164205879
"4003",1,1933,"Alcorn","520",112262.243425205
"4004",1,1933,"Bolivar","622",365229.109479547
"4005",0,1933,"Warren","622",180027.706296384
"4006",0,1933,"Harrison","136",595.207754477859
"4007",0,1933,"Amite","105",-49342.5832983106
"4008",1,1933,"Tunica","1677",129759.232485577
"4009",1,1933,"Lee","216",640863.590093121
"4010",1,1933,"Lee","119",39488.9916277975
"4011",1,1933,"Lee","1676",110479.554604515
"4012",0,1933,"Newton","622",76202.2603223324
"4013",0,1933,"Warren","1676",101924.896176293
"4014",1,1933,"Monroe","118",-19313.2544519603
"4015",1,1933,"Grenada","520",131489.785623088
"4016",1,1933,"Yalobusha","1676",57560.3915604651
"4017",1,1933,"Clay","622",240904.519386485
"4018",1,1933,"Clay","119",-72975.6455328315
"4019",1,1933,"Clay","101",-46356.9905612916
"4020",1,1933,"Clay","136",184826.846652105
"4021",1,1933,"Montgomery","614",-20981.0545769483
"4022",1,1933,"Montgomery","622",59873.5445410758
"4023",0,1933,"Yazoo","119",124774.563870609
"4024",0,1933,"Yazoo","101",-10410.040694952
"4025",1,1933,"Chickasaw","136",-70117.6999695599
"4026",0,1933,"Hinds","614",379743.157939896
"4027",1,1933,"Prentiss","119",161922.219136238
"4028",1,1933,"Holmes","1502",36569.5115288496
"4029",0,1933,"Warren","520",-3207.42382997274
"4030",1,1933,"Lee","101",101768.516861752
"4031",1,1933,"Coahoma","118",6419.67476904392
"4032",1,1933,"Lee","118",-73694.6052846164
"4033",0,1933,"Adams","101",104663.170383871
"4034",0,1933,"Harrison","118",19822.6328026056
"4035",0,1933,"Stone","105",450445.572181359
"4036",0,1933,"Harrison","104",-18705.6512099206
"4037",1,1933,"Grenada","118",-14336.2194681168
"4038",1,1933,"Lowndes","119",55259.6295711994
"4039",0,1933,"Warren","119",-10471.9905552715
"4040",1,1933,"Bolivar","1676",137301.570503041
"4041",1,1933,"Alcorn","622",513451.572856501
"4042",0,1933,"Hinds","622",435247.96421349
"4043",1,1933,"Yalobusha","136",-4503.76968681812
"4044",1,1933,"Noxubee","111",457238.566236302
"4045",0,1933,"Hinds","1676",49836.4526390731
"4046",0,1933,"Hancock","136",80066.3661137223
"4047",0,1933,"Greene","317",14829.216491878
"4048",0,1933,"Hinds","1677",43193.2021509856
"4049",1,1933,"Montgomery","1677",-14903.5172723234
"4050",0,1933,"Greene","119",-1979.45685870945
"4051",1,1933,"Choctaw","101",172238.819123805
"4052",0,1933,"Madison","118",85240.115262568
"4053",0,1933,"Neshoba","1677",10616.2964193374
"4054",1,1933,"Grenada","119",8409.53729189932
"4055",1,1933,"Lee","103",93465.6601739228
"4056",0,1933,"Wilkinson","101",-30713.5564628839
"4057",1,1933,"Yalobusha","107",99442.0136656314
"4058",1,1933,"Yalobusha","118",29170.2719233036
"4059",0,1933,"Pike","1676",190892.262052625
"4060",1,1933,"Leflore","1676",86750.6349898428
"4061",1,1933,"Washington","1502",-160417.391248003
"4062",0,1933,"Harrison","1677",32761.8679398894
"4063",0,1933,"Yazoo","136",40995.2066399157
"4064",0,1933,"Lauderdale","1676",11242.7371651381
"4065",1,1933,"Lee","622",299187.05260466
"4066",0,1933,"Adams","118",-110239.821209759
"4067",0,1933,"Warren","128",121197.501735017
"4068",1,1933,"Oktibbeha","111",969094.465823874
"4069",0,1933,"Lauderdale","1676",122096.545034498
"4070",0,1933,"Lamar","119",61454.0813840777
"4071",1,1933,"Tunica","119",-4846.84511776268
"4072",0,1933,"Simpson","317",-10686.0726710409
"4073",0,1933,"Newton","107",117366.352168918
"4074",0,1933,"Forrest","1676",97214.1152593791
"4075",0,1933,"Harrison","1677",132226.820189506
"4076",1,1933,"Holmes","103",36538.6003878564
"4077",0,1933,"Hinds","203",57547.6241230965
"4078",1,1933,"Chickasaw","119",-122029.24397774
"4079",1,1933,"Lowndes","622",268086.066391811
"4080",0,1933,"Lauderdale","118",16634.4633176476
"4081",1,1933,"Chickasaw","1677",-110055.282129213
"4082",0,1933,"Adams","110",-3979.92189601064
"4083",1,1933,"Lee","111",712414.062893957
"4084",0,1933,"Wayne","317",61497.5781660527
"4085",0,1933,"Jones","1502",72095.8421400785
"4086",0,1933,"Scott","119",181892.917662755
"4087",0,1933,"Forrest","119",152758.691878989
"4088",0,1933,"Hinds","622",1612462.69901064
"4089",0,1933,"Forrest","520",48365.4425193965
"4090",1,1933,"Coahoma","101",-19041.1793475449
"4091",0,1933,"Lincoln","118",88075.5249194801
"4092",0,1933,"Forrest","622",241343.55803366
"4093",0,1933,"Wayne","317",77888.3183740079
"4094",1,1933,"Montgomery","103",13874.1194729358
"4095",1,1933,"Oktibbeha","1677",-1176.65135040879
"4096",0,1933,"Forrest","118",-3273.96651265025
"4097",0,1933,"Hinds","110",38001.8805153668
"4098",1,1933,"Chickasaw","107",50834.6929038316
"4099",0,1933,"Hinds","1677",-2819.64170256257
"4100",0,1933,"Wayne","119",107066.487655923
"4101",0,1933,"Hinds","1640",-32396.7594463229
"4102",1,1933,"Clay","1677",40982.5696602613
"4103",1,1933,"Washington","622",449499.983955726
"4104",0,1933,"Warren","136",160071.978720218
"4105",1,1933,"Bolivar","136",81777.5516219437
"4106",1,1933,"Oktibbeha","103",220286.905852005
"4107",0,1933,"Lincoln","1677",4547.56518080831
"4108",0,1933,"Jones","119",41366.9654788524
"4109",0,1933,"Lauderdale","234a",36154.8582278192
"4110",0,1933,"Lauderdale","101",-31397.7909731269
"4111",1,1933,"Lowndes","107",21623.0896167606
"4112",1,1933,"Bolivar","119",-103163.589642122
"4113",0,1933,"Jackson","104",88776.4445895851
"4114",1,1933,"Bolivar","1677",133396.065037444
"4115",0,1933,"Hinds","110",-102654.298201427
"4116",0,1933,"Yazoo","101",-111811.713288367
"4117",1,1933,"Clay","118",36599.6034280956
"4118",0,1933,"Pearl River","317",52070.472541213
"4119",0,1933,"Hinds","1502",67021.9307216108
"4120",0,1933,"Warren","1502",754324.744983926
"4121",1,1933,"Washington","110",-75810.2716561407
"4122",1,1933,"Washington","1677",-107159.369468451
"4123",1,1933,"Lafayette","1677",-107619.597710222
"4124",1,1933,"Alcorn","107",239238.413099214
"4125",0,1933,"Forrest","1502",-41923.4839022011
"4126",1,1933,"Lee","119",-47721.1658626795
"4127",1,1933,"Alcorn","105",80645.399494797
"4128",1,1933,"Coahoma","119",-4122.02998027205
"4129",0,1933,"Jackson","317",131673.396579549
"4130",0,1933,"Hinds","119",-49736.3114319742
"4131",0,1933,"Pike","116",-7154.02539873123
"4132",1,1933,"Lee","210B",94681.2485449016
"4133",0,1933,"Hinds","136",48941.5879547596
"4134",0,1933,"Forrest","1677",-98757.7146288306
"4135",0,1933,"Adams","101",175991.240974143
"4136",0,1933,"Harrison","118",50178.7761163712
"4137",0,1933,"Forrest","101",52132.9712162316
"4138",0,1933,"Lauderdale","1676",26602.1386906505
"4139",1,1933,"Washington","118",-81030.5038671941
"4140",1,1933,"Alcorn","119",-57757.8388455361
"4141",0,1933,"Pike","110",82601.3454397917
"4142",1,1933,"Panola","119",-6490.41699402034
"4143",0,1933,"Hinds","1502",181629.632128969
"4144",0,1933,"Jones","1676",128333.744668692
"4145",0,1933,"Pearl River","317",113711.179248467
"4146",0,1933,"Forrest","110",-74657.1740688831
"4147",0,1933,"Hinds","118",171697.51693064
"4148",0,1933,"Lauderdale","614",38577.2507866174
"4149",0,1933,"Hinds","1676",53835.4769460857
"4150",1,1933,"Oktibbeha","136",-56878.069143489
"4151",0,1933,"Jefferson Davis","119",39161.3491974026
"4152",0,1933,"Harrison","614",46058.6844307184
"4153",0,1933,"Hinds","1677",59980.3908076137
"4154",1,1933,"Washington","1676",-95161.4938529432
"4155",1,1933,"Yalobusha","1677",908.144490107894
"4156",0,1933,"Yazoo","1677",-113878.855236143
"4157",1,1933,"Alcorn","118",115278.48865141
"4158",1,1933,"Alcorn","101",-3077.8221539408
"4159",1,1933,"Montgomery","107",85643.8063820451
"4160",0,1933,"Lauderdale","234a",225362.36441268
"4161",1,1933,"Winston","107",-2230.54652443528
"4162",1,1933,"Union","1502",87581.7584086806
"4163",1,1933,"Alcorn","1676",-96101.7855849415
"4164",0,1933,"Harrison","101",-7335.72964717448
"4165",0,1933,"Lauderdale","136",-1181.04554089904
"4166",0,1933,"Hinds","1677",-9885.38956476748
"4167",0,1933,"Hinds","1677",-109401.77376397
"4168",0,1933,"Newton","119",-51254.1183456779
"4169",1,1933,"Washington","1676",-1400.12919570506
"4170",0,1933,"Harrison","104",187206.845848024
"4171",1,1933,"Oktibbeha","119",-4105.58518528938
"4172",1,1933,"Coahoma","101",-89564.8559422046
"4173",1,1933,"Washington","1677",2852.5777682662
"4174",0,1933,"Harrison","104",17424.5749019086
"4175",1,1933,"Washington","136",32450.5406706035
"4176",0,1933,"Hinds","1624",31389.5369793922
"4177",0,1933,"Forrest","101",151.100447401404
"4178",0,1933,"Harrison","1677",-51406.469886139
"4179",1,1933,"Chickasaw","119",12425.1285325736
"4180",0,1933,"Jones","101",-3001.62775601447
"4181",1,1933,"","1677",32060.0381456316
"4182",0,1933,"Pike","1677",-150804.666074619
"4183",0,1933,"Madison","1502",119913.550878316
"4184",1,1933,"Chickasaw","116",-13828.793707788
"4185",0,1933,"Hinds","118",118047.050148189
"4186",0,1933,"Wilkinson","119",-6845.23210674524
"4187",1,1933,"Clay","103",448986.947976604
"4188",1,1933,"Clay","126",59115.3777597696
"4189",0,1933,"Jones","1677",68593.5301621258
"4190",1,1933,"Montgomery","119",-21520.0741606206
"4191",0,1933,"Lauderdale","1502",934492.898076564
"4192",0,1933,"Copiah","614",149751.352665111
"4193",0,1933,"Pearl River","136",77682.7093977481
"4194",1,1933,"Marshall","101",13721.709247604
"4195",0,1933,"Forrest","119",-91888.2507582605
"4196",1,1933,"Lowndes","1676",-77099.3498707265
"4197",0,1933,"Wayne","317",58241.8862172514
"4198",1,1933,"Washington","117",4244.64128725231
"4199",1,1933,"Washington","136",129197.440834448
"4200",0,1933,"Hinds","136",105095.957513958
"4201",0,1933,"Pike","136",-25540.1900522262
"4202",0,1933,"Warren","136",93373.0216789991
"4203",0,1933,"Lincoln","1502",12661.5807100981
"4204",0,1933,"Hinds","1677",-61638.1166498214
"4205",0,1933,"Hinds","520",49292.1488592029
"4206",0,1933,"Forrest","1676",-25734.3166121095
"4207",0,1933,"Hinds","614",589256.236758381
"4208",0,1933,"Simpson","119",30656.8977091461
"4209",1,1933,"Yalobusha","119",-19307.77545169
"4210",1,1933,"Yalobusha","1502",-54680.3243675828
"4211",0,1933,"Forrest","1502",93832.2768185586
"4212",1,1933,"Lee","110",35091.039122045
"4213",0,1933,"Jones","110",-24052.4694551975
"4214",0,1933,"Forrest","633",29553.468993187
"4215",0,1933,"Forrest","101",16916.0160019845
"4216",0,1933,"Hinds","101",-85106.899539575
"4217",0,1933,"Warren","118",93925.5975857377
"4218",0,1933,"Claiborne","1604",36111.1224856675
"4219",1,1933,"Union","119",113002.001499012
"4220",0,1933,"Lauderdale","234a",723684.562569365
"4221",1,1933,"Washington","118",2640.00720867515
"4222",0,1933,"Wayne","317",-45649.0560850054
"4223",0,1933,"Harrison","118",47465.4341388494
"4224",1,1933,"Leflore","136",-33529.873908028
"4225",0,1933,"Hinds","614",447492.036701366
"4226",0,1933,"Madison","1677",1632.18798415363
"4227",0,1933,"Forrest","1677",112541.666235968
"4228",0,1933,"Adams","136",-85026.9817333072
"4229",1,1933,"Union","1677",102747.639512524
"4230",1,1933,"Washington","136",37854.275797978
"4231",0,1933,"Yazoo","216",142417.971205011
"4232",0,1933,"Harrison","1502",167993.695269212
"4233",0,1933,"Hinds","520",-54239.1852306426
"4234",0,1933,"Harrison","317",-116790.381056681
"4235",0,1933,"Harrison","520",-134157.726355374
"4236",1,1933,"Panola","119",91522.3625670373
"4237",1,1933,"Oktibbeha","1676",-46886.6426645815
"4238",1,1933,"Washington","119",-71448.3502902836
"4239",0,1933,"Pearl River","119",-144813.653701782
"4240",0,1933,"Hinds","110",31885.1187807322
"4241",1,1933,"Attala","111",458829.947806984
"4242",0,1933,"Warren","101",-96137.5032316893
"4243",0,1933,"Newton","622",460127.159288377
"4244",0,1933,"Hinds","622",342319.378975779
"4245",1,1933,"Monroe","119",-76408.816632852
"4246",0,1933,"Hinds","1677",45864.9946767837
"4247",1,1933,"Coahoma","101",74852.3650824279
"4248",1,1933,"Alcorn","1677",39283.8736876845
"4249",1,1933,"Attala","1677",-52373.5967447311
"4250",0,1933,"Lauderdale","112",86995.2727094293
"4251",0,1933,"Hinds","119",64677.8743918687
"4252",0,1933,"Pearl River","118",11851.1383743435
"4253",1,1933,"Lowndes","1502",152651.045311376
"4254",1,1933,"Leflore","622",1167919.21155956
"4255",0,1933,"Adams","1676",16150.489862591
"4256",1,1933,"Washington","1677",3539.99653339386
"4257",0,1933,"Lincoln","118",-18025.5483800173
"4258",1,1933,"Bolivar","118",24437.6468352973
"4259",0,1933,"Madison","119",-41826.5649277717
"4260",0,1933,"Harrison","119",55867.2700159252
"4261",0,1933,"Adams","1676",151171.338931844
"4262",1,1933,"Calhoun","119",-38208.6183233559
"4263",1,1933,"Holmes","1502",8927.65967929363
"4264",0,1933,"Jackson","104",22048.1247150898
"4265",0,1933,"Warren","110",120971.064532176
"4266",0,1933,"Lauderdale","118",17578.4733017236
"4267",0,1933,"Neshoba","107",-798.707914993167
"4268",0,1933,"Lauderdale","520",19185.2043475956
"4269",1,1933,"Noxubee","119",-19915.1244667023
"4270",1,1933,"Holmes","103",-63175.1425563991
"4271",0,1933,"Clarke","119",153556.545979515
"4272",1,1933,"Holmes","101",155776.636534557
"4273",0,1933,"Forrest","110",90424.4614109397
"4274",0,1933,"Yazoo","1676",-92737.2034258544
